run_id,environment_id,source_commit,classification,sample_recorded_unix_ns,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
cold-51272-1786752606851949000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606853297000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,12,0,150208,151000,6897664,true,signed,1,0,1952,0,3309,0,0,0,0,0,warm process-local domain signature
cold-51272-1786752606851949000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606853423000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,12,0,122167,125000,7045120,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606857381000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,13,0,390125,388000,6471680,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606857497000,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,13,0,110834,111000,6488064,true,registered,1,0,1952,0,0,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606857823000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_sign,transaction512,512,13,0,323291,324000,6488064,true,signed,1,0,1952,0,3309,0,0,0,0,0,first production-domain signature after initialization
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606857853000,cold_start,fresh_process_aegis,ML-DSA-65,first_verifier_initialize,transaction512,512,13,0,27000,34000,6635520,true,initialized,1,0,1952,0,0,0,0,0,0,0,includes the process-local required verifier smoke check and registry clone
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606857992000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_verify,transaction512,512,13,0,134333,159000,6881280,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,first production-domain verification after verifier initialization
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606858330000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,13,0,335209,335000,6881280,true,signed,1,0,1952,0,3309,0,0,0,0,0,warm process-local domain signature
cold-51273-1786752606856987000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606858459000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,13,0,125625,129000,7012352,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606862804000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,14,0,468459,469000,6455296,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-51274-1786752606862332000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606862918000,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,14,0,110208,110000,6471680,true,registered,1,0,1952,0,0,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
