run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_wrong_chain_id,medium256,256,0,0,500,1000,7782400,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_unknown_algorithm,medium256,256,0,0,334,2000,7782400,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction_component,JSON,reject_malformed_json,medium256,256,0,0,144083,144000,7782400,true,rejected,1,1,0,0,0,0,0,0,26322,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,build_hash_sign_serialize,transaction512,512,0,0,2747250,2747000,7798784,true,signed_serialized_admission_valid,1,1,2592,4896,4627,0,0,830,26574,25744,"includes raw BLAKE3 transaction hash, PQCManager signing, embedded public key, JSON, and admission verification"
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,BLAKE3,raw_hash,transaction512,512,0,1,1833,3000,7798784,true,raw_hash_computed,1,1,0,0,0,0,0,0,64,0,production legacy transaction raw_hash; excludes prefix formatting and signature verification
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,serialize_signed_json,transaction512,512,0,1,89625,86000,7798784,true,serialized,1,1,0,0,0,0,0,0,26577,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,JSON,deserialize_signed_json,transaction512,512,0,1,164209,162000,7798784,true,deserialized_equal_auth_and_hash,1,1,0,0,0,0,0,0,26577,0,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction_component,ML-DSA-87,verify_embedded_signature,transaction512,512,0,1,292416,293000,7798784,true,accepted,1,1,2592,0,4627,0,0,0,26577,0,"includes sender/public-key binding, algorithm dispatch, raw hash, key parsing, and primitive verification"
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,protocol,public_rpc_transaction,ML-DSA-87,validate_for_admission,transaction512,512,0,1,442833,444000,7815168,true,accepted,1,1,2592,0,4627,0,0,830,26577,25747,
local-1786752236688637000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,negative,public_rpc_transaction,ML-DSA-87,reject_modified_signed_payload,transaction512,512,0,0,286041,286000,7815168,true,rejected,1,1,2592,0,4627,0,0,0,0,0,
