classification,environment_id,source_commit,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,experiment,environment,workload,sample_count,mean_us,median_us,stddev_us,p90_us,p95_us,p99_us,total_work_units,throughput_ops_per_second,ops_per_sec,cpu_percent,mad_outlier_count,outlier_policy,max_rss_bytes,memory_mb,network_bytes,throughput_tps,result_type,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19865,1,1,1.0,59500.0,59500.0,0.0,0.0,59500.0,59500.0,59500.0,59500.0,59500.0,59500.0,59500.0,59500.0,60000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,59.5,59.5,0.0,59.5,59.5,59.5,1,16806.722689075632,16806.722689075632,100.84033613445378,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19865,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19867,2,2,1.0,61375.5,61375.5,118.08683245815344,0.0019240060359288875,61292.0,61375.5,61442.3,61450.65,61457.33,61459.0,61292.0,61459.0,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.3755,61.3755,0.11808683245815343,61.4423,61.45065,61.45733,2,16293.146288013946,16293.146288013946,101.01750698568648,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19867,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19868,2,2,1.0,61791.5,61791.5,884.5905832643709,0.01431573247557303,61166.0,61791.5,62291.9,62354.45,62404.49,62417.0,61166.0,62417.0,62500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.7915,61.7915,0.8845905832643709,62.2919,62.35445,62.404489999999996,2,16183.455653285646,16183.455653285646,101.14659783303527,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19868,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19870,3,3,1.0,65652.66666666667,61375.0,7517.648989766238,0.11450637683820263,61250.0,61375.0,71741.4,73037.2,74073.84,74333.0,61250.0,74333.0,69333.33333333333,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,65.65266666666668,61.375,7.517648989766237,71.7414,73.0372,74.07383999999999,3,15231.673757857005,15231.673757857005,105.60627138780856,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19870,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19871,2,2,1.0,61416.5,61416.5,589.0199487283941,0.009590581500547802,61000.0,61416.5,61749.7,61791.35,61824.67,61833.0,61000.0,61833.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.4165,61.4165,0.589019948728394,61.7497,61.79135,61.82467,2,16282.269422712137,16282.269422712137,100.13595694967965,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19871,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19872,2,2,1.0,59354.5,59354.5,147.78531726798843,0.0024898755320656133,59250.0,59354.5,59438.1,59448.55,59456.91,59459.0,59250.0,59459.0,60000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,59.3545,59.3545,0.14778531726798844,59.4381,59.448550000000004,59.45691,2,16847.922229990985,16847.922229990985,101.08753337994591,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19872,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19874,2,2,1.0,60312.5,60312.5,1619.9816356983804,0.02685979914111304,59167.0,60312.5,61228.9,61343.45,61435.09,61458.0,59167.0,61458.0,60500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,60.3125,60.3125,1.6199816356983805,61.2289,61.34345,61.435089999999995,2,16580.310880829016,16580.310880829016,100.31088082901553,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19874,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19876,3,3,1.0,61139.0,61500.0,1777.2143933695788,0.029068424301502787,59209.0,61500.0,62466.4,62587.2,62683.84,62708.0,59209.0,62708.0,61666.666666666664,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,61.139,61.5,1.7772143933695788,62.4664,62.587199999999996,62.68384,3,16356.172001504769,16356.172001504769,100.86306067594606,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19876,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19877,1,1,1.0,61291.0,61291.0,0.0,0.0,61291.0,61291.0,61291.0,61291.0,61291.0,61291.0,61291.0,61291.0,61000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,61.291,61.291,0.0,61.291,61.291,61.291,1,16315.609143267364,16315.609143267364,99.52521577393092,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19877,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19878,2,2,1.0,67312.0,67312.0,8455.582889428735,0.12561776339179842,61333.0,67312.0,72095.2,72693.1,73171.42,73291.0,61333.0,73291.0,67500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,67.312,67.312,8.455582889428735,72.09519999999999,72.6931,73.17142,2,14856.192060850963,14856.192060850963,100.279296410744,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19878,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19879,2,2,1.0,61062.0,61062.0,206.47518010647187,0.0033814021831330755,60916.0,61062.0,61178.8,61193.4,61205.08,61208.0,60916.0,61208.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.062,61.062,0.20647518010647187,61.1788,61.193400000000004,61.20508,2,16376.797353509548,16376.797353509548,100.71730372408372,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19879,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19880,2,2,1.0,69625.5,69625.5,12256.281838306428,0.17603150912103221,60959.0,69625.5,76558.7,77425.35,78118.67,78292.0,60959.0,78292.0,70000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,69.6255,69.6255,12.256281838306428,76.5587,77.42535000000001,78.11867,2,14362.553949343272,14362.553949343272,100.5378776454029,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19880,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19881,4,4,1.0,62885.25,61499.5,3174.6542462657776,0.050483288947182015,60917.0,61499.5,65837.3,66731.15,67446.23,67625.0,60917.0,67625.0,62500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,4,62.88525,61.4995,3.1746542462657774,65.8373,66.73115,67.44623,4,15901.980194083668,15901.980194083668,99.38737621302293,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19881,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19882,6,6,1.0,61159.5,61041.5,258.7838866699393,0.0042312950019202135,60958.0,61041.5,61479.0,61531.0,61572.6,61583.0,60958.0,61479.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,61.1595,61.0415,0.2587838866699393,61.479,61.531,61.5726,6,16350.689590333472,16350.689590333472,100.55674098055086,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19882,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19883,3,3,1.0,61041.666666666664,61125.0,181.926725176191,0.002980369559200399,60833.0,61125.0,61158.6,61162.8,61166.16,61167.0,60833.0,61167.0,61000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,61.041666666666664,61.125,0.18192672517619102,61.1586,61.162800000000004,61.166160000000005,3,16382.252559726963,16382.252559726963,99.93174061433447,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19883,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19884,3,3,1.0,76625.0,60958.0,27279.92648450505,0.35601861643726,60792.0,60958.0,98691.6,103408.29999999999,107181.66,108125.0,60792.0,108125.0,71666.66666666667,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,76.625,60.958,27.27992648450505,98.69160000000001,103.40829999999998,107.18166000000001,3,13050.570962479609,13050.570962479609,93.52909189777053,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19884,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19886,1,1,1.0,84875.0,84875.0,0.0,0.0,84875.0,84875.0,84875.0,84875.0,84875.0,84875.0,84875.0,84875.0,72000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,84.875,84.875,0.0,84.875,84.875,84.875,1,11782.032400589102,11782.032400589102,84.83063328424153,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19886,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19887,1,1,1.0,77625.0,77625.0,0.0,0.0,77625.0,77625.0,77625.0,77625.0,77625.0,77625.0,77625.0,77625.0,77000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,77.625,77.625,0.0,77.625,77.625,77.625,1,12882.447665056361,12882.447665056361,99.19484702093398,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19887,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19888,2,2,1.0,63000.0,63000.0,2534.2707037725863,0.04022651910750137,61208.0,63000.0,64433.6,64612.8,64756.16,64792.0,61208.0,64792.0,63500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,63.0,63.0,2.5342707037725862,64.4336,64.61280000000001,64.75616000000001,2,15873.015873015873,15873.015873015873,100.79365079365078,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19888,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19889,8,8,1.0,62099.125,61479.5,2145.449898705897,0.03454879434623108,59333.0,61479.5,64979.4,65489.7,65897.94,66000.0,60959.0,64542.0,62250.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,8,62.099125,61.4795,2.145449898705897,64.9794,65.4897,65.89794,8,16103.28647947938,16103.28647947938,100.24295833475914,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19889,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19890,2,2,1.0,65458.5,65458.5,1943.836541481819,0.02969570860135535,64084.0,65458.5,66558.1,66695.55,66805.51,66833.0,64084.0,66833.0,65000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,65.4585,65.4585,1.943836541481819,66.55810000000001,66.69555,66.80551,2,15276.854801133542,15276.854801133542,99.29955620736803,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19890,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19891,3,3,1.0,63014.0,61792.0,2946.60194121975,0.046761068035988035,60875.0,61792.0,65458.4,65916.7,66283.34,66375.0,60875.0,66375.0,63000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,63.014,61.792,2.9466019412197504,65.4584,65.91669999999999,66.28334,3,15869.489319833689,15869.489319833689,99.97778271495224,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19891,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19892,2,2,1.0,61041.5,61041.5,589.0199487283941,0.00964949990954341,60625.0,61041.5,61374.7,61416.35,61449.67,61458.0,60625.0,61458.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.0415,61.0415,0.589019948728394,61.3747,61.41635,61.44967,2,16382.297289548913,16382.297289548913,100.75112833072582,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19892,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19893,4,4,1.0,61468.75,61312.5,501.8289051061128,0.008163967952921002,61083.0,61312.5,61966.9,62066.95,62146.99,62167.0,61083.0,62167.0,61500.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,4,61.46875,61.3125,0.5018289051061128,61.9669,62.06695,62.146989999999995,4,16268.42907981698,16268.42907981698,100.05083884087442,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19893,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19894,2,2,1.0,60104.5,60104.5,1089.6515498084698,0.018129283993851872,59334.0,60104.5,60720.9,60797.95,60859.59,60875.0,59334.0,60875.0,60000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,60.1045,60.1045,1.0896515498084698,60.7209,60.79795,60.85959,2,16637.689357702002,16637.689357702002,99.82613614621202,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19894,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19895,5,5,1.0,61924.8,61292.0,1609.838718629913,0.025996672070477626,60958.0,61292.0,63424.6,64107.8,64654.36,64791.0,60958.0,64791.0,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,61.924800000000005,61.292,1.609838718629913,63.4246,64.1078,64.65436,5,16148.618970105677,16148.618970105677,100.12143761465519,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19895,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19896,5,5,1.0,61416.8,61042.0,723.489944643324,0.011780000661762317,60917.0,61042.0,62166.6,62416.8,62616.96,62667.0,60917.0,62667.0,61400.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,61.4168,61.042,0.723489944643324,62.166599999999995,62.4168,62.61696,5,16282.189889411366,16282.189889411366,99.9726459209858,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19896,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19897,1,1,1.0,64208.0,64208.0,0.0,0.0,64208.0,64208.0,64208.0,64208.0,64208.0,64208.0,64208.0,64208.0,64000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,64.208,64.208,0.0,64.208,64.208,64.208,1,15574.383254423125,15574.383254423125,99.676052828308,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19897,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19898,1,1,1.0,69417.0,69417.0,0.0,0.0,69417.0,69417.0,69417.0,69417.0,69417.0,69417.0,69417.0,69417.0,69000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,69.417,69.417,0.0,69.417,69.417,69.417,1,14405.693129924946,14405.693129924946,99.39928259648212,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19898,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19899,2,2,1.0,61000.0,61000.0,176.7766952966369,0.0028979786114202767,60875.0,61000.0,61100.0,61112.5,61122.5,61125.0,60875.0,61125.0,61000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,2,61.0,61.0,0.1767766952966369,61.1,61.1125,61.1225,2,16393.44262295082,16393.44262295082,100.0,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19899,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19900,8,8,1.0,62495.0,60938.0,4985.908055997136,0.07978091136886369,59333.0,60938.0,65212.5,69981.25,73796.25,74750.0,60875.0,61125.0,62625.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,8,62.495,60.938,4.985908055997136,65.2125,69.98125,73.79625,8,16001.280102408193,16001.280102408193,100.2080166413313,2,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19900,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19901,3,3,1.0,61250.0,60875.0,875.0,0.014285714285714285,60625.0,60875.0,61975.0,62112.5,62222.5,62250.0,60625.0,62250.0,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,61.25,60.875,0.875,61.975,62.1125,62.2225,3,16326.530612244898,16326.530612244898,101.22448979591836,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19901,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19902,6,6,1.0,65652.66666666667,62729.0,8557.581005556807,0.13034628203307516,60000.0,62729.0,73687.5,78197.75,81805.95000000001,82708.0,60541.5,73687.5,63833.333333333336,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,65.65266666666668,62.729,8.557581005556807,73.6875,78.19775,81.80595000000001,6,15231.673757857005,15231.673757857005,97.2288508209872,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19902,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19903,6,6,1.0,63388.833333333336,60937.5,6645.451961053263,0.10483631913696571,59875.0,60937.5,69083.5,73000.25,76133.65000000001,76917.0,60145.5,69083.5,63666.666666666664,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,63.38883333333334,60.9375,6.645451961053263,69.0835,73.00025,76.13365,6,15775.649233697839,15775.649233697839,100.43830012120958,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19903,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19904,1,1,1.0,61416.0,61416.0,0.0,0.0,61416.0,61416.0,61416.0,61416.0,61416.0,61416.0,61416.0,61416.0,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,1,61.416,61.416,0.0,61.416,61.416,61.416,1,16282.401979940081,16282.401979940081,100.9508922756285,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19904,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19905,5,5,1.0,61150.4,60834.0,2592.8405851498082,0.04240104046988749,59167.0,60834.0,63733.6,64616.8,65323.36,65500.0,59167.0,65500.0,61200.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,61.150400000000005,60.834,2.5928405851498084,63.733599999999996,64.6168,65.32336,5,16353.122792328422,16353.122792328422,100.08111148904995,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19905,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19906,6,6,1.0,61757.0,61062.5,1692.6211625759618,0.0274077620767842,60958.0,61062.5,63208.5,64208.25,65008.05,65208.0,61000.0,63208.5,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,6,61.757,61.0625,1.6926211625759617,63.2085,64.20825,65.00805,6,16192.496397169552,16192.496397169552,100.39347766245122,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19906,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19907,5,5,1.0,62383.2,61750.0,1996.0402551050918,0.031996439026935004,61084.0,61750.0,64266.0,65091.0,65751.0,65916.0,61084.0,65916.0,62800.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,5,62.383199999999995,61.75,1.9960402551050918,64.266,65.091,65.751,5,16029.956783236512,16029.956783236512,100.66812859872529,1,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19907,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19908,7,7,1.0,61023.71428571428,61125.0,1741.4145317610541,0.0285366853221637,59083.0,61125.0,62450.200000000004,63412.6,64182.52,64375.0,59250.0,61167.0,61000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,7,61.023714285714284,61.125,1.741414531761054,62.4502,63.4126,64.18252,7,16387.07200479439,16387.07200479439,99.96113922924577,3,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19908,,1,deserialized_handshake
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,p2p_network_handshake_source_equivalent,JSON,deserialize_signed_network_message,validator,19909,3,3,1.0,62347.333333333336,61667.0,2145.0049727992086,0.03440411735544758,60625.0,61667.0,64133.4,64441.7,64688.34,64750.0,60625.0,64750.0,62000.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,validator,3,62.34733333333334,61.667,2.1450049727992084,64.1334,64.4417,64.68834,3,16039.17836635622,16039.17836635622,99.44290587140856,0,retained_all_samples,49102848,49.102848,,,MEASURED,,,,,,,,,19909,,1,deserialized_handshake
