classification,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,total_work_units,throughput_ops_per_second,mad_outlier_count,outlier_policy,max_rss_bytes,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,small128,128,1,1,1.0,5896500.0,5896500.0,0.0,0.0,5896500.0,5896500.0,5896500.0,5896500.0,5896500.0,5896500.0,5896500.0,5896500.0,5901000.0,1,169.59213092512508,0,retained_all_samples,18087936,1793,2305,1269,1269,1269,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,small64,64,1,1,1.0,6118209.0,6118209.0,0.0,0.0,6118209.0,6118209.0,6118209.0,6118209.0,6118209.0,6118209.0,6118209.0,6118209.0,6082000.0,1,163.4465249552606,0,retained_all_samples,18055168,1793,2305,1272,1272,1272,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,transaction512,512,1,1,1.0,6119958.0,6119958.0,0.0,0.0,6119958.0,6119958.0,6119958.0,6119958.0,6119958.0,6119958.0,6119958.0,6119958.0,6084000.0,1,163.3998141817313,0,retained_all_samples,18104320,1793,2305,1271,1271,1271,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,sign,vote192,192,1,1,1.0,6035208.0,6035208.0,0.0,0.0,6035208.0,6035208.0,6035208.0,6035208.0,6035208.0,6035208.0,6035208.0,6035208.0,6014000.0,1,165.6943720912353,0,retained_all_samples,18087936,1793,2305,1265,1265,1265,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,block4096,4096,1,1,1.0,74792.0,74792.0,0.0,0.0,74792.0,74792.0,74792.0,74792.0,74792.0,74792.0,74792.0,74792.0,76000.0,1,13370.41394801583,0,retained_all_samples,18120704,1793,2305,1273,1273,1273,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,digest32,32,1,1,1.0,58042.0,58042.0,0.0,0.0,58042.0,58042.0,58042.0,58042.0,58042.0,58042.0,58042.0,58042.0,59000.0,1,17228.903208021777,0,retained_all_samples,18022400,1793,2305,1271,1271,1271,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,kilobyte1024,1024,1,1,1.0,59709.0,59709.0,0.0,0.0,59709.0,59709.0,59709.0,59709.0,59709.0,59709.0,59709.0,59709.0,61000.0,1,16747.893952335493,0,retained_all_samples,18120704,1793,2305,1272,1272,1272,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,large16384,16384,1,1,1.0,118000.0,118000.0,0.0,0.0,118000.0,118000.0,118000.0,118000.0,118000.0,118000.0,118000.0,118000.0,120000.0,1,8474.57627118644,0,retained_all_samples,18120704,1793,2305,1269,1269,1269,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,medium256,256,1,1,1.0,58292.0,58292.0,0.0,0.0,58292.0,58292.0,58292.0,58292.0,58292.0,58292.0,58292.0,58292.0,60000.0,1,17155.012694709396,0,retained_all_samples,18104320,1793,2305,1271,1271,1271,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,small128,128,1,1,1.0,66083.0,66083.0,0.0,0.0,66083.0,66083.0,66083.0,66083.0,66083.0,66083.0,66083.0,66083.0,67000.0,1,15132.484905346308,0,retained_all_samples,18087936,1793,2305,1277,1277,1277,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,small64,64,1,1,1.0,58125.0,58125.0,0.0,0.0,58125.0,58125.0,58125.0,58125.0,58125.0,58125.0,58125.0,58125.0,60000.0,1,17204.301075268817,0,retained_all_samples,18055168,1793,2305,1270,1270,1270,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,transaction512,512,1,1,1.0,95833.0,95833.0,0.0,0.0,95833.0,95833.0,95833.0,95833.0,95833.0,95833.0,95833.0,95833.0,83000.0,1,10434.818903717925,0,retained_all_samples,18104320,1793,2305,1272,1272,1272,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,FN-DSA-1024,verify_valid,vote192,192,1,1,1.0,58375.0,58375.0,0.0,0.0,58375.0,58375.0,58375.0,58375.0,58375.0,58375.0,58375.0,58375.0,60000.0,1,17130.620985010708,0,retained_all_samples,18087936,1793,2305,1267,1267,1267,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,HQC-256,decapsulate,kem,0,1,1,1.0,7927041.0,7927041.0,0.0,0.0,7927041.0,7927041.0,7927041.0,7927041.0,7927041.0,7927041.0,7927041.0,7927041.0,7844000.0,1,126.15047657757793,0,retained_all_samples,20168704,7245,7317,0,0,0,14421,64,0,0,0,0,shared_secret_match
MEASURED,primitive,runtime_pqc_manager,HQC-256,encapsulate,kem,0,1,1,1.0,5566250.0,5566250.0,0.0,0.0,5566250.0,5566250.0,5566250.0,5566250.0,5566250.0,5566250.0,5566250.0,5566250.0,5466000.0,1,179.6541657309679,0,retained_all_samples,20152320,7245,7317,0,0,0,14421,64,0,0,0,0,encapsulated
MEASURED,primitive,runtime_pqc_manager,HQC-256,keygen,none,0,1,1,1.0,2692125.0,2692125.0,0.0,0.0,2692125.0,2692125.0,2692125.0,2692125.0,2692125.0,2692125.0,2692125.0,2692125.0,2654000.0,1,371.4537772205971,0,retained_all_samples,20054016,7245,7317,0,0,0,0,0,0,0,0,0,keypair_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,keygen,none,0,1,1,1.0,178417.0,178417.0,0.0,0.0,178417.0,178417.0,178417.0,178417.0,178417.0,178417.0,178417.0,178417.0,181000.0,1,5604.8470717476475,0,retained_all_samples,6406144,1952,4032,0,0,0,0,0,0,0,0,0,keypair_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,block4096,4096,1,1,1.0,390000.0,390000.0,0.0,0.0,390000.0,390000.0,390000.0,390000.0,390000.0,390000.0,390000.0,390000.0,390000.0,1,2564.102564102564,0,retained_all_samples,6815744,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,digest32,32,1,1,1.0,682542.0,682542.0,0.0,0.0,682542.0,682542.0,682542.0,682542.0,682542.0,682542.0,682542.0,682542.0,686000.0,1,1465.1113045058032,0,retained_all_samples,6619136,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,kilobyte1024,1024,1,1,1.0,405708.0,405708.0,0.0,0.0,405708.0,405708.0,405708.0,405708.0,405708.0,405708.0,405708.0,405708.0,410000.0,1,2464.8269198536877,0,retained_all_samples,6733824,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,large16384,16384,1,1,1.0,330334.0,330334.0,0.0,0.0,330334.0,330334.0,330334.0,330334.0,330334.0,330334.0,330334.0,330334.0,315000.0,1,3027.2390973983906,0,retained_all_samples,6914048,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,medium256,256,1,1,1.0,238917.0,238917.0,0.0,0.0,238917.0,238917.0,238917.0,238917.0,238917.0,238917.0,238917.0,238917.0,240000.0,1,4185.55397899689,0,retained_all_samples,6717440,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,small128,128,1,1,1.0,290292.0,290292.0,0.0,0.0,290292.0,290292.0,290292.0,290292.0,290292.0,290292.0,290292.0,290292.0,288000.0,1,3444.807297479779,0,retained_all_samples,6684672,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,small64,64,1,1,1.0,2022083.0,2022083.0,0.0,0.0,2022083.0,2022083.0,2022083.0,2022083.0,2022083.0,2022083.0,2022083.0,2022083.0,2017000.0,1,494.539541650862,0,retained_all_samples,6668288,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,transaction512,512,1,1,1.0,565750.0,565750.0,0.0,0.0,565750.0,565750.0,565750.0,565750.0,565750.0,565750.0,565750.0,565750.0,548000.0,1,1767.5651789659744,0,retained_all_samples,6717440,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,sign,vote192,192,1,1,1.0,489125.0,489125.0,0.0,0.0,489125.0,489125.0,489125.0,489125.0,489125.0,489125.0,489125.0,489125.0,494000.0,1,2044.4671607462305,0,retained_all_samples,6701056,1952,4032,3309,3309,3309,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,block4096,4096,1,1,1.0,166542.0,166542.0,0.0,0.0,166542.0,166542.0,166542.0,166542.0,166542.0,166542.0,166542.0,166542.0,168000.0,1,6004.4913595369335,0,retained_all_samples,6815744,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,digest32,32,1,1,1.0,190291.0,190291.0,0.0,0.0,190291.0,190291.0,190291.0,190291.0,190291.0,190291.0,190291.0,190291.0,191000.0,1,5255.109279997478,0,retained_all_samples,6635520,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,kilobyte1024,1024,1,1,1.0,164500.0,164500.0,0.0,0.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,165000.0,1,6079.0273556231,0,retained_all_samples,6750208,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,large16384,16384,1,1,1.0,251084.0,251084.0,0.0,0.0,251084.0,251084.0,251084.0,251084.0,251084.0,251084.0,251084.0,251084.0,252000.0,1,3982.7308789090503,0,retained_all_samples,6946816,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,medium256,256,1,1,1.0,160042.0,160042.0,0.0,0.0,160042.0,160042.0,160042.0,160042.0,160042.0,160042.0,160042.0,160042.0,162000.0,1,6248.359805551043,0,retained_all_samples,6717440,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,small128,128,1,1,1.0,186208.0,186208.0,0.0,0.0,186208.0,186208.0,186208.0,186208.0,186208.0,186208.0,186208.0,186208.0,186000.0,1,5370.338546141948,0,retained_all_samples,6684672,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,small64,64,1,1,1.0,221917.0,221917.0,0.0,0.0,221917.0,221917.0,221917.0,221917.0,221917.0,221917.0,221917.0,221917.0,206000.0,1,4506.1892509361605,0,retained_all_samples,6668288,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,transaction512,512,1,1,1.0,161750.0,161750.0,0.0,0.0,161750.0,161750.0,161750.0,161750.0,161750.0,161750.0,161750.0,161750.0,162000.0,1,6182.380216383308,0,retained_all_samples,6717440,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-65,verify_valid,vote192,192,1,1,1.0,186542.0,186542.0,0.0,0.0,186542.0,186542.0,186542.0,186542.0,186542.0,186542.0,186542.0,186542.0,188000.0,1,5360.723054325567,0,retained_all_samples,6717440,1952,4032,3309,3309,3309,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,keygen,none,0,1,1,1.0,211292.0,211292.0,0.0,0.0,211292.0,211292.0,211292.0,211292.0,211292.0,211292.0,211292.0,211292.0,212000.0,1,4732.786854211234,0,retained_all_samples,12419072,2592,4896,0,0,0,0,0,0,0,0,0,keypair_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,block4096,4096,1,1,1.0,885125.0,885125.0,0.0,0.0,885125.0,885125.0,885125.0,885125.0,885125.0,885125.0,885125.0,885125.0,879000.0,1,1129.7839288236125,0,retained_all_samples,12533760,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,digest32,32,1,1,1.0,210750.0,210750.0,0.0,0.0,210750.0,210750.0,210750.0,210750.0,210750.0,210750.0,210750.0,210750.0,214000.0,1,4744.958481613286,0,retained_all_samples,12451840,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,kilobyte1024,1024,1,1,1.0,235833.0,235833.0,0.0,0.0,235833.0,235833.0,235833.0,235833.0,235833.0,235833.0,235833.0,235833.0,237000.0,1,4240.288678853256,0,retained_all_samples,12517376,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,large16384,16384,1,1,1.0,263625.0,263625.0,0.0,0.0,263625.0,263625.0,263625.0,263625.0,263625.0,263625.0,263625.0,263625.0,264000.0,1,3793.266951161688,0,retained_all_samples,12550144,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,medium256,256,1,1,1.0,395625.0,395625.0,0.0,0.0,395625.0,395625.0,395625.0,395625.0,395625.0,395625.0,395625.0,395625.0,400000.0,1,2527.646129541864,0,retained_all_samples,12484608,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,small128,128,1,1,1.0,440958.0,440958.0,0.0,0.0,440958.0,440958.0,440958.0,440958.0,440958.0,440958.0,440958.0,440958.0,442000.0,1,2267.7896761142783,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,small64,64,1,1,1.0,618834.0,618834.0,0.0,0.0,618834.0,618834.0,618834.0,618834.0,618834.0,618834.0,618834.0,618834.0,620000.0,1,1615.942239760582,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,transaction512,512,1,1,1.0,291167.0,291167.0,0.0,0.0,291167.0,291167.0,291167.0,291167.0,291167.0,291167.0,291167.0,291167.0,295000.0,1,3434.455140864178,0,retained_all_samples,12517376,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,sign,vote192,192,1,1,1.0,455834.0,455834.0,0.0,0.0,455834.0,455834.0,455834.0,455834.0,455834.0,455834.0,455834.0,455834.0,457000.0,1,2193.781069424396,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,block4096,4096,1,1,1.0,163667.0,163667.0,0.0,0.0,163667.0,163667.0,163667.0,163667.0,163667.0,163667.0,163667.0,163667.0,164000.0,1,6109.967189476192,0,retained_all_samples,12550144,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,digest32,32,1,1,1.0,206042.0,206042.0,0.0,0.0,206042.0,206042.0,206042.0,206042.0,206042.0,206042.0,206042.0,206042.0,191000.0,1,4853.379408081847,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,kilobyte1024,1024,1,1,1.0,159125.0,159125.0,0.0,0.0,159125.0,159125.0,159125.0,159125.0,159125.0,159125.0,159125.0,159125.0,160000.0,1,6284.367635506677,0,retained_all_samples,12533760,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,large16384,16384,1,1,1.0,256916.0,256916.0,0.0,0.0,256916.0,256916.0,256916.0,256916.0,256916.0,256916.0,256916.0,256916.0,237000.0,1,3892.3227825437107,0,retained_all_samples,12550144,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,medium256,256,1,1,1.0,169334.0,169334.0,0.0,0.0,169334.0,169334.0,169334.0,169334.0,169334.0,169334.0,169334.0,169334.0,170000.0,1,5905.488561068657,0,retained_all_samples,12500992,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,small128,128,1,1,1.0,155125.0,155125.0,0.0,0.0,155125.0,155125.0,155125.0,155125.0,155125.0,155125.0,155125.0,155125.0,156000.0,1,6446.414182111201,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,small64,64,1,1,1.0,161917.0,161917.0,0.0,0.0,161917.0,161917.0,161917.0,161917.0,161917.0,161917.0,161917.0,161917.0,163000.0,1,6176.003755010283,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,transaction512,512,1,1,1.0,175458.0,175458.0,0.0,0.0,175458.0,175458.0,175458.0,175458.0,175458.0,175458.0,175458.0,175458.0,176000.0,1,5699.369649716741,0,retained_all_samples,12517376,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-DSA-87,verify_valid,vote192,192,1,1,1.0,155125.0,155125.0,0.0,0.0,155125.0,155125.0,155125.0,155125.0,155125.0,155125.0,155125.0,155125.0,156000.0,1,6446.414182111201,0,retained_all_samples,12468224,2592,4896,4627,4627,4627,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,ML-KEM-1024,decapsulate,kem,0,1,1,1.0,14125.0,14125.0,0.0,0.0,14125.0,14125.0,14125.0,14125.0,14125.0,14125.0,14125.0,14125.0,14000.0,1,70796.46017699115,0,retained_all_samples,19972096,1568,3168,0,0,0,1568,32,0,0,0,0,shared_secret_match
MEASURED,primitive,runtime_pqc_manager,ML-KEM-1024,encapsulate,kem,0,1,1,1.0,11917.0,11917.0,0.0,0.0,11917.0,11917.0,11917.0,11917.0,11917.0,11917.0,11917.0,11917.0,12000.0,1,83913.7366786943,0,retained_all_samples,19972096,1568,3168,0,0,0,1568,32,0,0,0,0,encapsulated
MEASURED,primitive,runtime_pqc_manager,ML-KEM-1024,keygen,none,0,1,1,1.0,15125.0,15125.0,0.0,0.0,15125.0,15125.0,15125.0,15125.0,15125.0,15125.0,15125.0,15125.0,16000.0,1,66115.70247933884,0,retained_all_samples,19922944,1568,3168,0,0,0,0,0,0,0,0,0,keypair_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,keygen,none,0,1,1,1.0,983208.0,983208.0,0.0,0.0,983208.0,983208.0,983208.0,983208.0,983208.0,983208.0,983208.0,983208.0,984000.0,1,1017.0787869911555,0,retained_all_samples,19546112,32,64,0,0,0,0,0,0,0,0,0,keypair_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,block4096,4096,1,1,1.0,23955625.0,23955625.0,0.0,0.0,23955625.0,23955625.0,23955625.0,23955625.0,23955625.0,23955625.0,23955625.0,23955625.0,23937000.0,1,41.74384930470401,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,digest32,32,1,1,1.0,23873708.0,23873708.0,0.0,0.0,23873708.0,23873708.0,23873708.0,23873708.0,23873708.0,23873708.0,23873708.0,23873708.0,23787000.0,1,41.887083481124925,0,retained_all_samples,19628032,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,kilobyte1024,1024,1,1,1.0,23925708.0,23925708.0,0.0,0.0,23925708.0,23925708.0,23925708.0,23925708.0,23925708.0,23925708.0,23925708.0,23925708.0,23830000.0,1,41.79604632807522,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,large16384,16384,1,1,1.0,24213875.0,24213875.0,0.0,0.0,24213875.0,24213875.0,24213875.0,24213875.0,24213875.0,24213875.0,24213875.0,24213875.0,24183000.0,1,41.298635596326484,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,medium256,256,1,1,1.0,24244417.0,24244417.0,0.0,0.0,24244417.0,24244417.0,24244417.0,24244417.0,24244417.0,24244417.0,24244417.0,24244417.0,24091000.0,1,41.24660947714272,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,small128,128,1,1,1.0,24168375.0,24168375.0,0.0,0.0,24168375.0,24168375.0,24168375.0,24168375.0,24168375.0,24168375.0,24168375.0,24168375.0,24073000.0,1,41.376385462406965,0,retained_all_samples,19644416,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,small64,64,1,1,1.0,24235583.0,24235583.0,0.0,0.0,24235583.0,24235583.0,24235583.0,24235583.0,24235583.0,24235583.0,24235583.0,24235583.0,23939000.0,1,41.261644087538556,0,retained_all_samples,19628032,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,transaction512,512,1,1,1.0,23872584.0,23872584.0,0.0,0.0,23872584.0,23872584.0,23872584.0,23872584.0,23872584.0,23872584.0,23872584.0,23872584.0,23773000.0,1,41.8890556631825,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,sign,vote192,192,1,1,1.0,24099667.0,24099667.0,0.0,0.0,24099667.0,24099667.0,24099667.0,24099667.0,24099667.0,24099667.0,24099667.0,24099667.0,23930000.0,1,41.49434927876804,0,retained_all_samples,19644416,32,64,17088,17088,17088,0,0,0,0,0,0,signature_generated
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,block4096,4096,1,1,1.0,1395833.0,1395833.0,0.0,0.0,1395833.0,1395833.0,1395833.0,1395833.0,1395833.0,1395833.0,1395833.0,1395833.0,1398000.0,1,716.4180815326762,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,digest32,32,1,1,1.0,1465041.0,1465041.0,0.0,0.0,1465041.0,1465041.0,1465041.0,1465041.0,1465041.0,1465041.0,1465041.0,1465041.0,1467000.0,1,682.5747538806081,0,retained_all_samples,19628032,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,kilobyte1024,1024,1,1,1.0,1479667.0,1479667.0,0.0,0.0,1479667.0,1479667.0,1479667.0,1479667.0,1479667.0,1479667.0,1479667.0,1479667.0,1481000.0,1,675.8277369164819,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,large16384,16384,1,1,1.0,1554791.0,1554791.0,0.0,0.0,1554791.0,1554791.0,1554791.0,1554791.0,1554791.0,1554791.0,1554791.0,1554791.0,1531000.0,1,643.1732625156693,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,medium256,256,1,1,1.0,1408916.0,1408916.0,0.0,0.0,1408916.0,1408916.0,1408916.0,1408916.0,1408916.0,1408916.0,1408916.0,1408916.0,1411000.0,1,709.7655218621976,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,small128,128,1,1,1.0,1415583.0,1415583.0,0.0,0.0,1415583.0,1415583.0,1415583.0,1415583.0,1415583.0,1415583.0,1415583.0,1415583.0,1418000.0,1,706.4227247713486,0,retained_all_samples,19644416,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,small64,64,1,1,1.0,1443250.0,1443250.0,0.0,0.0,1443250.0,1443250.0,1443250.0,1443250.0,1443250.0,1443250.0,1443250.0,1443250.0,1445000.0,1,692.8806513078123,0,retained_all_samples,19628032,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,transaction512,512,1,1,1.0,1423958.0,1423958.0,0.0,0.0,1423958.0,1423958.0,1423958.0,1423958.0,1423958.0,1423958.0,1423958.0,1423958.0,1426000.0,1,702.2679039690778,0,retained_all_samples,19660800,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager,SLH-DSA-SHAKE-128f-simple,verify_valid,vote192,192,1,1,1.0,1549875.0,1549875.0,0.0,0.0,1549875.0,1549875.0,1549875.0,1549875.0,1549875.0,1549875.0,1549875.0,1549875.0,1518000.0,1,645.2133236551334,0,retained_all_samples,19644416,32,64,17088,17088,17088,0,0,0,0,0,0,accepted
MEASURED,primitive,runtime_pqc_manager_batch,FN-DSA-1024,verify_batch,transaction512_batch10,512,1,1,1.0,568792.0,568792.0,0.0,0.0,568792.0,568792.0,568792.0,568792.0,568792.0,568792.0,568792.0,568792.0,571000.0,10,17581.11928437812,0,retained_all_samples,19480576,1793,2305,1272,1272,1272,0,0,0,0,0,0,batch_accepted
MEASURED,primitive,runtime_pqc_manager_batch,FN-DSA-1024,verify_batch,transaction512_batch100,512,1,1,1.0,5911041.0,5911041.0,0.0,0.0,5911041.0,5911041.0,5911041.0,5911041.0,5911041.0,5911041.0,5911041.0,5911041.0,5912000.0,100,16917.493889824145,0,retained_all_samples,19513344,1793,2305,1272,1272,1272,0,0,0,0,0,0,batch_accepted
