run_id,environment_id,source_commit,classification,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,transaction512,512,1,1,255583,255000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,transaction512,512,0,1,185875,188000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,transaction512,512,1,1,238416,221000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,kilobyte1024,1024,0,1,504708,506000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,kilobyte1024,1024,1,1,247541,249000,6782976,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,kilobyte1024,1024,0,1,179000,180000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,kilobyte1024,1024,1,1,179084,179000,6782976,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,block4096,4096,0,1,623042,624000,6799360,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,block4096,4096,1,1,259875,260000,6799360,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,block4096,4096,0,1,193458,194000,6799360,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,block4096,4096,1,1,212125,211000,6799360,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,large16384,16384,0,1,471208,474000,6799360,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,sign,large16384,16384,1,1,455042,455000,6799360,true,signature_generated,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,large16384,16384,0,1,228208,231000,6799360,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
local-1786750886347812000,diagnostic-local,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,primitive,underlying_primitive_direct,ML-DSA-87,verify_valid,large16384,16384,1,1,237083,238000,6799360,true,accepted,1,0,2592,4896,4627,0,0,0,0,0,direct portable primitive call; excludes PQCManager and Aegis policy/transcript work
